source,source_id,title,summary,s_category,provider,region,target_group,target_tags,target_age,target_age_min,target_age_max,target_detail,income_condition,startup_stage,support_type,apply_start,apply_end,additional_conditions,required_documents,application_method,detail_url,_scope,_scope_reason,norm_title,norm_provider,norm_period,category,subcategory
biz,PBLN_000000000122958,[경북] 경주시 2026년 AI라이브커머스 지원기업 모집 공고(온라인 판로 지원사업),"경주시와 경상북도경제진흥원은 경주시 소재 소상공인 및 중소기업의 디지털 전환 및 온라인 시장 경쟁력 강화 지원을 위해 아래와 같이 「AI라이브커머스 지원사업」을 추진하오니 희망하시는 기업은 기한 내 신청하여 주시기 바랍니다.
☞ 경주시 소재 중ㆍ소상공인 중 라이브커머스 및 온라인 판로 확대를 희망하는 통신판매업신고증 보유 기업
☞ AI 쇼호스트 활용 라이브커머스 방송 제작 및 판매 지원
※ 1개사 기준 5회, 총 100시간 정도 방송 지원",판로/수출,경상북도경제진흥원,경상북도,중소기업,중소기업,,,,,,,온라인,2026-06-08,2026-06-30,,이메일 접수 (jhrin5199@gepa.kr),이메일 접수 (jhrin5199@gepa.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122958,main,primary,경북경주시2026년ai라이브커머스지원기업모집공고온라인판로지원사업,경상북도경제진흥원,2026-06-08~2026-06-30,내수,온라인
biz,PBLN_000000000122957,[경북] 포항시 2026년 AI라이브커머스 지원기업 모집 공고(온라인 판로 지원사업),"포항시와 경상북도경제진흥원은 포항시 소재 소상공인 및 중소기업의 디지털 전환 및 온라인 시장 경쟁력 강화 지원을 위해 아래와 같이 「AI라이브커머스 지원사업」을 추진하오니 희망하시는 기업은 기한 내 신청하여 주시기 바랍니다.
☞ 포항시 소재 중ㆍ소상공인 중 라이브커머스 및 온라인 판로 확대를 희망하는 통신판매업신고증 보유 기업
☞ AI 쇼호스트 활용 라이브커머스 방송 제작 및 판매 지원
※ 1개사 기준 5회, 총 100시간 정도 방송 지원",판로/수출,경상북도경제진흥원,경상북도,중소기업,중소기업,,,,,,,온라인,2026-06-08,2026-06-30,,이메일 접수 (jhrin5199@gepa.kr),이메일 접수 (jhrin5199@gepa.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122957,main,primary,경북포항시2026년ai라이브커머스지원기업모집공고온라인판로지원사업,경상북도경제진흥원,2026-06-08~2026-06-30,내수,온라인
biz,PBLN_000000000122956,[경북] 2026년 3차 automechanika Frankfurt 공동관 참가기업 추가모집 공고(2026년 자동차 부품전 경북 공동관 참가 지원사업),"경상북도와 경상북도경제진흥원은 도내 자동차 부품 업체들의 해외 거래처 확대 및 브랜드 가치 강화를 위해「2026 automechanika Frankfurt 경북 공동관 참가기업」을 추가모집하오니 많은 참여 바랍니다.
☞ 도내 소재 자동차부품 제조 중소기업
- 경북도내 소재한 공장등록증 보유 중소기업
- 제조시설면적 500㎡ 미만으로 건축물대장 용도가 경북도내 소재로 공장 또는 제조업소로 명시된 기업
- 수출신고필증 내 수출대행자, 수출화주 또는 제조자가 경북소재로 표기
- (모집 품목) 자동차부품(파워트레인, 외장, 미션, 인테리어, 조명, 컴프레셔, 전장, 고무), 액세서리, 유지보수제품, 정비기기 등
※ 자세한 지원대상 공고문 참조
☞ 전시회 참가에 따른 비용(전시참가ㆍ운영비)의 70% 지원
- 지원항목 : 부스 임차, 기본 장치비, 공동통역원(2명), 운송비, 디렉토리북 등재",판로/수출,경상북도경제진흥원,경상북도,중소기업,중소기업,,,,,,,해외진출,모집 완료시까지,,,이메일 접수 (kth07@gepa.kr),이메일 접수 (kth07@gepa.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122956,main,primary,경북2026년3차automechanikafrankfurt공동관참가기업추가모집공고2026년자동차부품전경북공동관참가지원사업,경상북도경제진흥원,모집 완료시까지~,수출,해외진출
biz,PBLN_000000000122955,[서울] 2026년 서울바이오허브-기술보증기금 글로벌 진출 성장 가속 프로그램 참여기업 모집 공고,"서울특별시가 조성하고 한국과학기술연구원ㆍ고려대학교가 운영하는「서울바이오허브」에서 국내 바이오ㆍ의료 창업기업의 해외 진출 활성화를 위한「2026 서울바이오허브-기술보증기금 글로벌 진출 성장 가속 프로그램」에 참여할 기업을 모집합니다. 관심 있는 기업의 많은 참여 바랍니다.
☞ 바이오ㆍ의료분야 창업 10년 미만의 서울 소재 창업기업
☞ 해외진출 프로그램 및 금융보증상품 지원
① (서울바이오허브업단) 선정기업 기업 대상 해외 진출 전문 프로그램 지원
② (기술보증기금) 기술보증 프로그램을 신청한 2차 발표평가 합격 기업 대상 기술보증을 통한 금융지원 (Kibo-Star 밸리, 혁신스타트업 특례보증 등)",기술,한국과학기술연구원,서울특별시,창업벤처,초기창업기업,,,,,,,기술사업화/이전/지도,2026-06-04,2026-06-24,,온라인 접수(서울바이오허브),온라인 접수(서울바이오허브),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122955,main,primary,서울2026년서울바이오허브기술보증기금글로벌진출성장가속프로그램참여기업모집공고,한국과학기술연구원,2026-06-04~2026-06-24,기술,기술사업화/이전/지도
biz,PBLN_000000000122954,[부산] 2026년 인디게임 전시 참가기업 모집 공고(부산인디커넥트페스티벌),"부산정보산업진흥원에서는 부산지역 인디게임의 글로벌 인디게임 전시회 참가 및 홍보 지원을 위해 「부산인디커넥트페스티벌 2026」 부산지역 인디게임 전시 참가기업을 모집합니다.
☞ 사업공고일 기준 부산에 소재한 기업
- 신청일 기준 베타버전 이상으로 실제 플레이가 가능한 게임콘텐츠를 보유한 기업
☞ 게임콘텐츠 전시 및 홍보부스 구축, 전시부스 운영 및 홍보 지원
※ 자세한 지원내용 공고문 참조",판로/수출,부산정보산업진흥원,부산광역시,중소기업,중소기업,,,,,,,오프라인,2026-06-08,2026-06-19,,이메일 접수 (jhj0813@bipa.kr),이메일 접수 (jhj0813@bipa.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122954,main,primary,부산2026년인디게임전시참가기업모집공고부산인디커넥트페스티벌,부산정보산업진흥원,2026-06-08~2026-06-19,내수,오프라인
biz,PBLN_000000000122953,[경북] 김천시 2026년 3차 중소기업 기술성장 디딤돌 사업 참가기업 추가모집 공고,"김천시와 경상북도경제진흥원에서는 지역 중소기업의 혁신 역량 강화와 기술 기반의 지속가능한 지역 산업 생태계 조성을 위해 김천시 관내 중소기업을 대상으로 ‘2026 김천시 중소기업 기술성장 디딤돌 사업’ 참가기업을 모집하오니 많은 참여 바랍니다.
☞ 김천시 소재 본사 또는 사업장이 있는 중소기업(제조업)
☞ 기술 기반 R&D 공모과제 기술개발 컨설팅(기업당 최대 7백만원) 지원
- 2026, 2027 정부과제 선정을 위한 컨설팅 지원(기획 및 발굴, 사업계획서 작성 등)",기술,경상북도경제진흥원,경상북도,중소기업,중소기업,,,,,,,기술정보제공,2026-06-08,2026-06-22,,이메일 접수 (skaekgus12@gepa.kr),이메일 접수 (skaekgus12@gepa.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122953,main,primary,경북김천시2026년3차중소기업기술성장디딤돌사업참가기업추가모집공고,경상북도경제진흥원,2026-06-08~2026-06-22,기술,기술정보제공
biz,PBLN_000000000122952,2026년 영세 소상공인 중소금융권 금융비용 지원사업 재공고,"고금리로 어려움을 겪는 소상공인 금융부담 완화를 위해 ‘영세 소상공인 중소금융권 금융비용 지원사업’의 참여자를 다음과 같이 모집 공고합니다.
☞ ’25. 1. 1. ~ 12. 31.까지, 제2금융권에서 신규(갱신 제외)로 사업자 대출(가계대출 제외)을 받은 광주소재 개인사업자(법인사업자제외)로서 5%이상 금리로 대출을 받은 소상공인
☞ ’25년도 신규 대출자가 ’25~26년 납부한 이자 일부(최대 12개월분, 1인당 100만원 한도) 지원
※ 자세한 지원내용 공고문 참조",자금,광주경제진흥상생일자리재단,광주광역시,소상공인,소상공인,,,,,,,융자,2026-06-08,2026-11-30,,"온라인 접수 (광주기업지원시스템)
※ 온라인 신청 원칙, 온라인 신청 어려울 시 오프라인 신청 가능(방문 접수)
- 접수처 : 광주경제진흥상생일자리재단 3층 소상공인디지털전환실","온라인 접수 (광주기업지원시스템)
※ 온라인 신청 원칙, 온라인 신청 어려울 시 오프라인 신청 가능(방문 접수)
- 접수처 : 광주경제진흥상생일자리재단 3층 소상공인디지털전환실",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122952,main,primary,2026년영세소상공인중소금융권금융비용지원사업재공고,광주경제진흥상생일자리재단,2026-06-08~2026-11-30,금융,융자
biz,PBLN_000000000122951,[광주] 2026년 제조AI 학습용 데이터 취득 지원사업 공고,"「2026년도 광주 제조AI 학습용 데이터 취득 지원사업」의 지원계획을 다음과 같이 공고합니다.
☞ 제조 AI 도입을 계획하고 있는 지역내 중소ㆍ중견 제조기업
- (도입기업) 광주 지역 내 사업장이 위치한 제조기업 중 「중소기업 기본법」에 따른 중소기업 및 「중견기업 성장촉진 및 경쟁력 강화에 관한 특별법」에 따른 중견기업
- (공급기업) 스마트공장 구축 역량을 보유한 기업 및 협업체로서 스마트공장 사업관리시스템의 ‘공급기업 Pool’에 등록된 기업
☞ AI 학습용 양질의 데이터 확보를 위한 센서류 구매ㆍ설치 및 데이터 취득ㆍ가공 지원(향후 국비사업 연계)
※ 자세한 지원내용 공고문 참조",기술,광주테크노파크,광주광역시,중소기업,중소기업,,,,,,,기술정보제공,2026-06-15,2026-07-03,,이메일 접수 (jeongjy@gjtp.or.kr),이메일 접수 (jeongjy@gjtp.or.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122951,main,primary,광주2026년제조ai학습용데이터취득지원사업공고,광주테크노파크,2026-06-15~2026-07-03,기술,기술정보제공
biz,PBLN_000000000122950,[부산] 2026년 도쿄게임쇼 부산공동관 참가기업 모집 공고,"부산정보산업진흥원에서는 지역 게임콘텐츠 관련 기업의 해외 판로 개척 및 해외 네트워크 구축 지원을 위해 ‘「도쿄게임쇼 2026」부산공동관’ 참가기업을 모집합니다.
☞ 사업공고일 기준 본사 소재지가 부산에 위치한 게임콘텐츠 관련 기업
☞ 부스 임차 및 설치 지원, 홍보물, 전담 통역 인력 등 지원
※ 자세한 지원내용 공고문 참조",판로/수출,부산정보산업진흥원,부산광역시,중소기업,중소기업,,,,,,,해외진출,2026-06-08,2026-06-19,,이메일 접수 (bgc@bipa.kr),이메일 접수 (bgc@bipa.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122950,main,primary,부산2026년도쿄게임쇼부산공동관참가기업모집공고,부산정보산업진흥원,2026-06-08~2026-06-19,수출,해외진출
biz,PBLN_000000000122949,[경기] 군포시 2026년 해외전시회 참가기업 지원사업 모집 공고,"도내 중소기업의 수출판로 개척을 위해 해외전시회 참가비 및 전시마케팅 교육을 지원하는 「2026 전시회 참가기업 지원사업(해외)」을 추진하오니 많은 신청 바랍니다.
☞ 26.1.1. ~ 26.11.30. 개최 해외전시회 개별 참가기업
- 본사 또는 공장이 경기도 군포시에 소재한 제조 중소기업
- 중소기업기본법 제2조에 의한 중소기업
- 24년도 수출금액 2,000만불 이하 기업 (수출액이 0불인 기업도 신청가능)
※ 연내(~12월) 정산을 위해 12월 개최 전시회는 비대상(단, 개막일이 11월인 경우 가능)
☞ 기업당 최대 750만원 내 사후 실비지원, 사전ㆍ사후 컨설팅/교육 지원
- 해외전시회 직접비용 (2026.1.1 ~ 11.30 내에 개최되는 전시회에 한함) : 부스 임차료, 부스 장치비
- 전시품 해상/항공 편도(한국에서 해외로의) 운송비용 : 1CBM 이내 (150만원 한도)
- 전시회 현지 주최사 제공 마케팅 서비스 비용 (온/오프라인 모두 해당 : 주최사 공식 홈페이지 광고 게재, 현장 바이어매칭 서비스 등
※ 의무사항 : (교육) 연 1회 이상 참여 필수, (성과관리) 연 2회 이상 성과 취합(설문) 참여 필수",판로/수출,기초자치단체,경기도,중소기업,중소기업,,,,,,,해외진출,2026-06-08,2026-06-29,,"이메일 접수 (gbesc@kintex.com)
※ 메일 제목에 기업명과 “군포시 해외전시회” 기재 요망","이메일 접수 (gbesc@kintex.com)
※ 메일 제목에 기업명과 “군포시 해외전시회” 기재 요망",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122949,main,primary,경기군포시2026년해외전시회참가기업지원사업모집공고,기초자치단체,2026-06-08~2026-06-29,수출,해외진출
biz,PBLN_000000000122948,[경기] 시흥시 2026년 소상공인 유통산업 경쟁력 강화 지원사업 동네슈퍼 공동세일전 참여점포 모집 공고,"시흥산업진흥원은 시흥시 소재 동네슈퍼 및 소형 마트를 대상으로 합동 할인 판촉전을 지원하며, 아래와 같이 참여 점포를 모집하오니 많은 관심과 참여 바랍니다.
☞ 시흥시 소재 동네슈퍼 및 소형 마트
☞ 관내 소매점 합동 할인 판촉전(인행사 품목 공동 구매 지원, 홍보물품 지원 등) 지원",판로/수출,시흥산업진흥원,경기도,소상공인,소상공인,,,,,,,오프라인,선착순 접수,,,"방문 혹은 이메일 접수
- 접수처 : 은계호수로49, 시흥센트럴돔 그랑트리캐슬 3층 3042호 소상공인 원스톱 통합지원센터
- 이메일 : hs0105@sida.kr","방문 혹은 이메일 접수
- 접수처 : 은계호수로49, 시흥센트럴돔 그랑트리캐슬 3층 3042호 소상공인 원스톱 통합지원센터
- 이메일 : hs0105@sida.kr",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122948,main,primary,경기시흥시2026년소상공인유통산업경쟁력강화지원사업동네슈퍼공동세일전참여점포모집공고,시흥산업진흥원,선착순 접수~,내수,오프라인
