source,source_id,title,summary,s_category,provider,region,target_group,target_tags,target_age,target_age_min,target_age_max,target_detail,income_condition,startup_stage,support_type,apply_start,apply_end,additional_conditions,required_documents,application_method,detail_url,_scope,_scope_reason,norm_title,norm_provider,norm_period,category,subcategory
biz,PBLN_000000000124339,[경북] 2026년 사회연대경제 청년 일경험 시범사업 참여기업 추가 모집 공고,"경상북도 사회적경제지원센터는 미취업 청년에게 사회연대경제 분야 일경험 기회를 제공하여 직무역량 강화를 통한 경력형성 및 노동시장 진입 기반 마련하고, 사회연대경제 분야에 대한 청년의 관심 제고 및 진로탐색을 통한 지역활력 제고 및 사회연대경제 활성화를 위하여 다음과 같이 「사회연대경제 청년 일경험 시범사업」에 참여할 사회연대경제기업을 모집하오니 많은 참여 바랍니다.
☞「마을기업 육성 및 지원에 관한 법률」에 따른 경상북도 내 마을기업
-「협동조합 기본법」에 따른 경상북도 내 협동조합
- 경상북도 내 사회연대경제 관련 비영리법인ㆍ단체(고용 10인 미만)
※ 자세한 지원대상 공고문 참조
☞ 일경험 청년 인건비, 4대보험 기업부담금, 기업 운영비, 멘토수당 지원
- 일경험 청년 인건비 (청년 1인당 2,340,000원 (세전)기업당 최대 4명까지)
- 4대보험 기업부담금(11.47%)
- 기업 운영비(일경험 청년 1인당 월 20만원)
- 멘토수당(일경험 청년 1인당 월 15만원)
※ 신청 유형 : 하나의 유형만 선택 가능
※ 자세한 지원내용 공고문 참조",인력/일자리,경상북도사회적경제지원센터,경상북도,사회적기업,"사회적기업,청년",,,,,,,국내일반인력,2026-07-14,2026-07-20,,"이메일 접수 (gbsecenter@daum.net)
※ 파일명 : [청년 일경험] 참여기업명","이메일 접수 (gbsecenter@daum.net)
※ 파일명 : [청년 일경험] 참여기업명",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124339,main,primary,경북2026년사회연대경제청년일경험시범사업참여기업추가모집공고,경상북도사회적경제지원센터,2026-07-14~2026-07-20,인력,국내일반인력
biz,PBLN_000000000124338,[인천] 2026년 5차 특허분쟁 대응전략 지원사업 공고(인천연계),"인천소재 중소기업의 특허ㆍ실용신안권을 보호하고 수출 경쟁력 강화를 위한 「특허분쟁 대응전략 지원사업」을 아래와 같이 5차 공고합니다.
☞ 해외기업과 특허분쟁(위험)이 있는 인천 소재 중소기업
※ (신청대상) 미추홀구, 연수구, 남동구, 부평구, 서구 소재 중소기업
☞ 분쟁 상황에 따라 분쟁방어와 권리행사로 구분하여 지원(총 사업비의 70%)
- 분쟁방어 초기대응(특허침해분석(TRO분석), 분쟁위험 사전대비전략), 사후대응(특허보증, 경고장 대응전략, 소송 방어전략, 라이선스 협상전략) 지원
- 권리행사 초기대응(특허침해모니터링, 특허피침해분석), 사후대응(특허권행사(경고장 발송, 침해 제소), 특허권보호(이의신청, 무효ㆍ취소심판 대응)) 지원
※ 자세한 지원내용 공고문 참조",기술,한국지식재산보호원,인천광역시,중소기업,중소기업,,,,,,,시험/인증,2026-07-01,2026-07-21,,온라인 접수 (관리시스템),온라인 접수 (관리시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124338,main,primary,인천2026년5차특허분쟁대응전략지원사업공고인천연계,한국지식재산보호원,2026-07-01~2026-07-21,기술,시험/인증
biz,PBLN_000000000124337,2026년 5차 특허분쟁 대응전략 지원사업 공고,"우리 중소ㆍ중견기업 등의 특허ㆍ실용신안권ㆍ영업비밀을 보호하고 수출 경쟁력 강화를 위한 「특허분쟁 대응전략 지원사업」을 아래와 같이 공고합니다.
☞ (개별대응) 해외기업과 특허 또는 영업비밀 분쟁(위험)이 있는 국내 중소ㆍ중견 기업
- (공동대응) 공통된 분쟁 이슈를 갖는 국내기업 3개社 이상으로 구성된 기업 협의체(단, 중소ㆍ중견 기업이 과반수일 것)
※ 자세한 지원대상 공고문 참조
☞ 유형별 (분쟁방어, 권리행사, 영업비밀 분쟁대응) 지원
※ 자세한 지원내용 공고문 참조",기술,한국지식재산보호원,지식재산처,중소기업,중소기업,,,,,,,시험/인증,2026-07-01,2026-07-21,,온라인 접수 (한국지식재산보호원 사업관리시스템),온라인 접수 (한국지식재산보호원 사업관리시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124337,main,primary,2026년5차특허분쟁대응전략지원사업공고,한국지식재산보호원,2026-07-01~2026-07-21,기술,시험/인증
biz,PBLN_000000000124336,[전북] 2026년 전북형 첨단섬유산업 육성지원사업 참여기업 모집 공고,"ECO융합섬유연구원은 2026년도 전북특별자치도가 지원하는「전북형 첨단섬유산업 육성지원」사업의 참여기업 모집계획을 아래와 같이 공고 하오니 해당 프로그램 참여를 희망하는 전북자치도 내 섬유 소재 및 제품 관련 기업의 많은 신청 바랍니다.
☞ 전북특별자치도 내 섬유ㆍ소재 및 제품 관련 기업
☞ 사업화 전환(시장진입, e-비즈니스 사업화) 지원
※ 자세한 지원내용 공고문 참조",경영,ECO융합섬유연구원,전북특별자치도,중소기업,중소기업,,,,,,,디자인/상품화/사업화,2026-07-10,2026-08-10,,이메일 접수(sunnam@kictex.re.kr),이메일 접수(sunnam@kictex.re.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124336,main,primary,전북2026년전북형첨단섬유산업육성지원사업참여기업모집공고,eco융합섬유연구원,2026-07-10~2026-08-10,경영,디자인/상품화/사업화
biz,PBLN_000000000124335,[경남] 2026년 제24회 세계한인비즈니스대회 참가 지원사업 참가업체 모집 공고,"도내 소비재 관련 수출 중소기업을 대상으로 「2026 제24회 세계한인비즈니스대회(World Korean Business Convention 2026)」에 참가할 업체를 아래와 같이 모집하오니, 참가를 희망하는 업체는 신청하여 주시기 바랍니다.
☞ 도내 소비재 분야 수출 중소기업
- 품목 : 소비재(식품, 화장품, 생활용품 등)
- 경상남도에 본사 또는 공장을 둔 수출 중소기업(참가품목 대상)
☞ 부스 임차비 및 장치비(등록비 포함) 100% 지원",판로/수출,한국무역협회경남지역본부,경상남도,중소기업,중소기업,,,,,,,오프라인,2026-07-13,2026-07-24,,온라인 접수 (경상남도 해외마케팅 사업지원시스템),온라인 접수 (경상남도 해외마케팅 사업지원시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124335,main,primary,경남2026년제24회세계한인비즈니스대회참가지원사업참가업체모집공고,한국무역협회경남지역본부,2026-07-13~2026-07-24,내수,오프라인
biz,PBLN_000000000124334,[경남] 2026년 라스베가스 자동차부품 애프터마켓 박람회 참가 지원사업 참가업체 모집 공고,"도내 자동차부품 관련 수출 중소기업을 대상으로「2026 라스베가스 자동차부품 애프터마켓 박람회(AAPEX 2026)」에 참가할 업체를 아래와 같이 모집하오니, 참가를 희망하는 업체는 신청하여 주시기 바랍니다.
☞ 도내 자동차부품 분야 수출 중소기업
- 경상남도에 본사 또는 공장을 둔 수출 중소기업(참가품목 대상)
☞ 부스 임차 및 장치비, 편도 항공료(1사 1인) 등 지원",판로/수출,한국무역협회경남지역본부,경상남도,중소기업,중소기업,,,,,,,해외진출,2026-07-13,2026-07-24,,온라인 접수 (경상남도 해외마케팅 사업지원시스템),온라인 접수 (경상남도 해외마케팅 사업지원시스템),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124334,main,primary,경남2026년라스베가스자동차부품애프터마켓박람회참가지원사업참가업체모집공고,한국무역협회경남지역본부,2026-07-13~2026-07-24,수출,해외진출
biz,PBLN_000000000124333,[경북] 구미시 2026년 산학융합지구 조성사업(기업밀착형 산학융합촉진) 산학융합R&D 지원사업 공고,"「2026년 산학융합지구 조성사업」과 관련하여 산학융합R&D 지원사업을 다음과 같이 공고하오니, 산학협력 체계 구축을 통한 사업화 R&D 과제 도출 및 달성 하고자 하는 중소기업들의 많은 바랍니다.
☞ 사업공고일 기준 융합지구 내 이전 학과와 구미시에 소재한 기업이 컨소시엄 구성
※ 자세한 지원대상 공고문 참조
☞ 연구재료비, 컨페서 활용(건 당 10,000천원 이내)지원",기술,경북산학융합원,경상북도,중소기업,중소기업,,,,,,,공동기술개발,2026-07-13,2026-08-14,,이메일 접수(coold777@giaci.or.kr),이메일 접수(coold777@giaci.or.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124333,main,primary,경북구미시2026년산학융합지구조성사업기업밀착형산학융합촉진산학융합rd지원사업공고,경북산학융합원,2026-07-13~2026-08-14,기술,공동기술개발
biz,PBLN_000000000124332,[경북] 2026년 하반기 경북국방벤처센터 협약기업 모집 공고,"국방기술기획 및 방산육성 지원 업무를 수행하고 있는 국방기술진흥연구소는 경상북도와 함께 국방 분야 기술개발 및 지역 중소기업 육성을 위해 경북국방벤처센터를 운영하고 있습니다. 이에 국방 분야에 적용 가능한 기술이나 품목을 보유하고, 군 사업 참여를 희망하는 중소ㆍ벤처기업을 아래와 같이 모집하오니 많은 참여 바랍니다.
☞ 경상북도에 소재하며, 국방분야에 적용하여 성과창출이 가능한 기술 또는 품목을 보유한 중소ㆍ벤처기업
※ 경상북도 내에 본사, 기업부설연구소 또는 공장(사업장)을 보유하고, 해당시설과 인력을 실제로 운영하고 있어야 함.
- 모집분야 : 군 사업 참여가 가능한 전 분야 ※ 관심분야 : 유무인복합체계(MUM-T), 로봇, AI, 드론 
☞ 군 사업화 과제발굴, 시험평가 지원 등 전반적인 국방 사업화, 국방기술진흥연구소 및 외부 전문기술인력을 활용한 기술, 경영 컨설팅 및 홍보 지원 등 경영, 국방 관련 기술자료 및 정보제공 등 지원",기술,국방기술진흥연구소,경상북도,중소기업,중소기업,,,,,,,기술사업화/이전/지도,2026-07-13,2026-08-27,,"원본 방문 또는 우편 접수 후 사본 이메일 접수
- 접수처 : (39253) 경북 구미시 구미대로 350-27 웨어러블 스마트 디바이스상용화지원센터 3층
- 이메일 : gmdvc@krit.re.kr
※ 한글 및 pdf파일 별도 제출(첨부서류 포함)","원본 방문 또는 우편 접수 후 사본 이메일 접수
- 접수처 : (39253) 경북 구미시 구미대로 350-27 웨어러블 스마트 디바이스상용화지원센터 3층
- 이메일 : gmdvc@krit.re.kr
※ 한글 및 pdf파일 별도 제출(첨부서류 포함)",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124332,main,primary,경북2026년하반기경북국방벤처센터협약기업모집공고,국방기술진흥연구소,2026-07-13~2026-08-27,기술,기술사업화/이전/지도
biz,PBLN_000000000124331,[경기] 고양시 2026년 창업 브릿지(1인 창조) 선택형 지원사업 공고,"고양산업진흥원은 중소벤처기업부가 시행하는 1인 창조기업 지원센터 운영사업과 관련하여 입주기업을 대상으로 사업화 및 판로개척 등을 지원하기 위한 「2026년도 선택형 지원사업」을 아래와 같이 공고하오니 입주기업의 적극적인 사업 참여를 바랍니다.
☞ 공고일 기준 입주기업 및 당해연도 포함 3년 이내 졸업기업
☞ 기업당 최대 200만원 지원
- 위탁용역비, 전시회, 컨퍼런스 참가비, 지식재산권 취득비(단, 창업아이템 관련 분야), 여비(국내 대중교통 실비(왕복), 국외 항공료의 50%)
※ 자세한 지원내용 공고문 참조",창업,고양산업진흥원,경기도,창업벤처,초기창업기업,,,,,,,사업화지원,2026-07-21,2026-08-05,,이메일 접수 (mochoi@gipa.or.kr),이메일 접수 (mochoi@gipa.or.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124331,main,primary,경기고양시2026년창업브릿지1인창조선택형지원사업공고,고양산업진흥원,2026-07-21~2026-08-05,창업,사업화지원
biz,PBLN_000000000124330,[경남] 김해시 2026년 국내박람회(2026 부산핸드메이드페어 윈터) 참가기업 모집 공고(메이커스페이스 운영사업),"우수한 기술력과 아이디어를 보유한 제조ㆍ캐주얼 창업자의 안정적인 창업 활동과 성장을 지원하기 위해 메이커스페이스 운영사업의 일환으로「국내 박람회(2026 부산핸드메이드페어 윈터) 참가 지원」프로그램을 실시하오니 희망하는 기업의 많은 신청 바랍니다.
☞ 전시품목에 해당하는 김해시 소재 창업자(사업자등록증 기준)
- 전시품목 : 메이커스, 디자인/아트, 일러스트레이션, 공예, 재료/부자재, 인테리어/소품, 패션/뷰티/푸드, 취미/생활용품, 교육/기타
※ 자세한 지원대상 공고문 참조
☞ 2026 부산핸드메이드페어 윈터 참가부스, 디자인 밸류업 프로그램 지원
- 조립 부스 제공(1개사 1부스)
- 디자인 밸류업 프로그램 지원(※ 1개사 최대 2회 지원) : 콘텐츠 IP(에스컨서) 제공 및 참가제품별 IP 커스터마이징 지원(제품 디자인X)",판로/수출,김해의생명산업진흥원,경상남도,창업벤처,초기창업기업,,,,,,,오프라인,2026-07-13,2026-07-26,,이메일 접수 (makers_meta@naver.com),이메일 접수 (makers_meta@naver.com),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124330,main,primary,경남김해시2026년국내박람회2026부산핸드메이드페어윈터참가기업모집공고메이커스페이스운영사업,김해의생명산업진흥원,2026-07-13~2026-07-26,내수,오프라인
biz,PBLN_000000000124329,[경북] 2026년 우수 수산물 육성사업 대만 해외시장개척단 참가기업 모집 공고,"경상북도와 (재)경상북도경제진흥원에서는 경북도내 수산기업을 대상으로 해외 신규시장 개척 및 수출증대를 위해 「경북 우수 수산물 육성사업 대만 해외시장개척단」 참가기업을 다음과 같이 모집하오니 많은 관심 바랍니다.
☞ 경상북도 수산물 생산 및 가공기업
☞ 행사장 구성(상담회, 판촉홍보전), 바이어 섭외 및 1:1 상담, 물류지원 등, 통역사 지원(1기업당 1인), 현지 이동수단(단체) 지원",판로/수출,경상북도경제진흥원,경상북도,중소기업,중소기업,,,,,,,시장개척,2026-07-17,2026-07-30,,이메일 접수 (osmasis@gepa.kr),이메일 접수 (osmasis@gepa.kr),https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124329,main,primary,경북2026년우수수산물육성사업대만해외시장개척단참가기업모집공고,경상북도경제진흥원,2026-07-17~2026-07-30,수출,시장개척
biz,PBLN_000000000124328,[충청권ㆍ호남권] 2026년 4차 충청호남권 상생소공인특화지원센터 지원사업 통합 공고,"전북벤처산업발전협의회에서는 충청호남권 소공인을 대상으로「2026년 충청호남권 상생소공인특화지원센터 지원사업 통합 공고」를 위와 같이 시행하오니 많은 참여 바랍니다.
☞ 대전광역시, 세종특별자치시, 충청북도, 충청남도, 전북특별자치도, 광주광역시, 전라남도, 제주특별자치도 소재 소공인
※ 자세한 지원대상 공고문 참조
☞ 시장경쟁력 강화(전시지원, 마케팅지원), 투자대응 역량강화, 제조혁신 컨설팅 지원
※ 세부사업별 지원내용 상이, 공고문 참조",경영,전북벤처산업발전협의회,전북특별자치도,소상공인,소상공인,,,,,,,디자인/상품화/사업화,2026-07-13,2026-07-31,,"온라인 접수
※ 본 지원사업은 재원 구분(국비, 도비)에 따라 지원 규모 및 신청사이트가 상이하므로, 해당 내용을 충분히 확인 후 신청
- 국비 : 소상공인 24 온라인 신청ㆍ접수 (https://www.sbiz24.kr/)
- 도비 : 충청호남권 상생센터 홈페이지 온라인 신청ㆍ접수 (http://jb.jvada.or.kr/)
※ 자세한 신청방법 공고문 참조","온라인 접수
※ 본 지원사업은 재원 구분(국비, 도비)에 따라 지원 규모 및 신청사이트가 상이하므로, 해당 내용을 충분히 확인 후 신청
- 국비 : 소상공인 24 온라인 신청ㆍ접수 (https://www.sbiz24.kr/)
- 도비 : 충청호남권 상생센터 홈페이지 온라인 신청ㆍ접수 (http://jb.jvada.or.kr/)
※ 자세한 신청방법 공고문 참조",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124328,main,primary,충청권ㆍ호남권2026년4차충청호남권상생소공인특화지원센터지원사업통합공고,전북벤처산업발전협의회,2026-07-13~2026-07-31,경영,디자인/상품화/사업화
